
1342,810.0
1343,1682.0
1344,815.0
1345,623.0
1346,1321.0
1347,1338.0
1348,598.0
1349,628.0
1350,651.0
1351,1564.0
1352,1336.0
1353,598.0
1354,1055.0
1355,1044.0
1356,237.0
1357,1922.0
1358,636.0
1359,1038.0
1360,607.0
1361,1150.0
1362,779.0
1363,241.0
1364,611.0
1365,1566.0
1366,1038.0
1367,1907.0
1368,627.0
1369,623.0
1370,652.0
1371,617.0
1372,627.0
1373,618.0
1374,1041.0
1375,1410.0
1376,614.0
1377,236.0
1378,1342.0
1379,1032.0
1380,1316.0
1381,651.0
1382,733.0
1383,609.0
1384,251.0
1385,1322.0
1386,1046.0
1387,1916.0
1388,1689.0
1389,618.0
1390,1057.0
1391,1326.0
1392,606.0
1393,629.0
1394,1342.0
1395,598.0
1396,1053.0
1397,1580.0
1398,599.0
1399,251.0
1400,1431.0
1401,1345.0
1402,1842.0
1403,1853.0
1404,1337.0
1405,1327.0
1406,1040.0
1407,1323.0
1408,639.0
1409,613.0
1410,1325.0
1411,1060.0
1412,240.0
1413,1927.0
1414,817.0
1415,1915.0
1416,1046.0
1417,599.0
1418,609.0
1419,606.0
1420,610.0
1421,730.0
1422,1029.0
1423,1327.0
1424,249.0
1425,1042.0
1426,1339.0
1427,1340.0
1428,1322.0
1429,1564.0
1430,236.0
1431,652.0
1432,1432.0
1433,770.0
1434,1029.0
1435,1323.0
1436,1422.0
1437,248.0
1438,817.0
1439,238.0
1440,250.0
1441,1049.0
1442,765.0
1443,1034.0
1444,622.0
1445,1047.0
1446,616.0
1447,1037.0
1448,1426.0
1449,597.0
1450,608.0
1451,251.0
1452,635.0
1453,618.0
1454,1695.0
1455,611.0
1456,1311.0
1457,1677.0
1458,595.0
1459,1048.0
1460,627.0
1461,235.0
1462,1039.0
1463,1325.0
1464,1575.0
1465,610.0
1466,1354.0
1467,1036.0
1468,1319.0
1469,242.0
1470,815.0
1471,1342.0
1472,1584.0
1473,732.0
1474,814.0
1475,251.0
1476,1348.0
1477,629.0
1478,609.0
1479,1033.0
1480,606.0
1481,1045.0
1482,632.0
1483,653.0
1484,1581.0
1485,1341.0
1486,811.0
1487,1158.0
1488,1424.0
1489,610.0
1490,1340.0
1491,637.0
1492,1151.0
1493,1155.0
1494,622.0
1495,1137.0
1496,933.0
1497,1339.0
1498,1037.0
1499,638.0
1500,2828.0
1501,617.0
1502,1575.0
1503,1057.0
1504,1038.0
1505,1343.0
1506,1316.0
1507,653.0
1508,611.0
1509,250.0
1510,248.0
1511,1340.0
1512,610.0
1513,1436.0
1514,652.0
1515,608.0
1516,1047.0
1517,635.0
1518,243.0
1519,1048.0
1520,625.0
1521,818.0
1522,1920.0
1523,1036.0
1524,242.0
1525,1854.0
1526,654.0
1527,648.0
1528,1280.0
1529,248.0
1530,249.0
1531,1816.0
1532,1041.0
1533,1324.0
1534,1340.0
1535,1316.0
1536,652.0
1537,723.0
1538,1340.0
1539,623.0
1540,1347.0
1541,1330.0
1542,252.0
1543,1351.0
1544,1338.0
1545,248.0
1546,654.0
1547,1058.0
1548,606.0
1549,1426.0
1550,1150.0
1551,1690.0
1552,1339.0
1553,1044.0
1554,813.0
1555,251.0
1556,242.0
1557,651.0
1558,606.0
1559,1037.0
1560,1920.0
1561,1438.0
1562,1867.0
